2025-01-09 18:16:34,607 [INFO] 访问主页
2025-01-09 18:16:42,502 [INFO] 收到下载请求: https://youtube.com/shorts/-CY1bWJXKKc?si=JNHKRu5n8A7Tv5_Y
2025-01-09 18:16:42,503 [INFO] 开始下载视频: https://youtube.com/shorts/-CY1bWJXKKc?si=JNHKRu5n8A7Tv5_Y
2025-01-09 18:16:42,731 [INFO] 正在获取视频信息...
2025-01-09 18:16:48,994 [INFO] 视频信息: Sebastian vs Mom 😱 WHAT?!
2025-01-09 18:16:48,995 [INFO] 开始下载文件...
2025-01-09 18:17:03,347 [INFO] 视频 -CY1bWJXKKc 下载完成
2025-01-09 18:17:07,853 [INFO] 视频 -CY1bWJXKKc 下载完成
2025-01-09 18:17:08,555 [INFO] 文件下载完成
2025-01-09 18:17:08,556 [INFO] 计算文件大小: 1.2532873153686523MB
2025-01-09 18:17:08,556 [INFO] 未找到缩略图，从视频中提取...
2025-01-09 18:17:09,111 [INFO] 视频信息已保存到数据库，文件大小: 1.25MB
2025-01-09 18:17:20,299 [INFO] 访问主页
2025-01-09 18:18:08,579 [INFO] 收到下载请求: https://youtube.com/shorts/eTFPBbfYjdU?si=bYfyT-iLkkDIgnx-
2025-01-09 18:18:08,580 [INFO] 开始下载视频: https://youtube.com/shorts/eTFPBbfYjdU?si=bYfyT-iLkkDIgnx-
2025-01-09 18:18:08,678 [INFO] 正在获取视频信息...
2025-01-09 18:18:13,107 [INFO] 视频信息: I Threw Away My Expensive Juicer After Trying THIS! #goodthing
2025-01-09 18:18:13,107 [INFO] 开始下载文件...
2025-01-09 18:18:22,291 [INFO] 视频 eTFPBbfYjdU 下载完成
2025-01-09 18:18:26,351 [INFO] 视频 eTFPBbfYjdU 下载完成
2025-01-09 18:18:26,957 [INFO] 文件下载完成
2025-01-09 18:18:26,957 [INFO] 计算文件大小: 1.280837059020996MB
2025-01-09 18:18:26,957 [INFO] 未找到缩略图，从视频中提取...
2025-01-09 18:18:27,396 [INFO] 视频信息已保存到数据库，文件大小: 1.28MB
2025-01-09 18:21:49,880 [INFO] 访问主页
2025-01-09 18:21:57,067 [INFO] 收到下载请求: https://youtube.com/shorts/OE1mRsNz85k?si=q6EKDk80teu65--A
2025-01-09 18:21:57,068 [INFO] 开始下载视频: https://youtube.com/shorts/OE1mRsNz85k?si=q6EKDk80teu65--A
2025-01-09 18:21:57,226 [INFO] 正在获取视频信息...
2025-01-09 18:22:02,395 [INFO] 视频信息: اول تجربة لي بالتصوير 📸!
2025-01-09 18:22:02,396 [INFO] 开始下载文件...
2025-01-09 18:22:12,055 [INFO] 视频 OE1mRsNz85k 下载完成
2025-01-09 18:22:17,620 [INFO] 视频 OE1mRsNz85k 下载完成
2025-01-09 18:22:18,933 [INFO] 文件下载完成
2025-01-09 18:22:18,933 [INFO] 计算文件大小: 0.7537813186645508MB
2025-01-09 18:22:18,934 [INFO] 未找到缩略图，从视频中提取...
2025-01-09 18:22:19,308 [INFO] 视频信息已保存到数据库，文件大小: 0.75MB
2025-01-09 18:22:19,506 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,507 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,514 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,516 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,518 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,522 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,525 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,527 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,532 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,533 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,535 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,537 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,540 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,544 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,549 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,550 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,554 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,556 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,558 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,561 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,567 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,571 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,576 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,577 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,579 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,584 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,591 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,594 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,600 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,602 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,603 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,610 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,617 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,623 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,630 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,632 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,633 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,636 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,640 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,646 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,655 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,659 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,660 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,662 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,665 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,667 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,673 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,678 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,681 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,686 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,689 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,690 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,692 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,697 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,700 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,705 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,709 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,711 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,714 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,716 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,718 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,720 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,726 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,729 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,731 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,734 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,776 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,779 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,782 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,783 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,784 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,785 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,787 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,791 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,794 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,796 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,798 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,801 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,808 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,809 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,811 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,813 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,816 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,817 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,821 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,824 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,827 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,829 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,831 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,834 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,836 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,840 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,844 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,847 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,850 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,852 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,854 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,858 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,863 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,869 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,871 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,877 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,878 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,881 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,884 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,889 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,891 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
2025-01-09 18:22:19,894 [INFO] 进度查询 - 视频ID: OE1mRsNz85k, 进度: 0%
